id|inflo_chnl_id|reg_dts|질문|답변|액션|버튼|intent_id
21304026|0fb7096c-9f01-4220-b572-71887742da60|2026-07-01 10:05:28.552000+09:00|분실물|매장 내에 분실, 습득물 문의는 점포연결을 통해 문의 하시기 바랍니다|||[2135]
21305640|0feb29cf-594d-4a25-bbc1-033942b6c536|2026-07-01 10:44:33.635000+09:00|문화센터 가을학기 접수 일정 알려주세요|원하는 답변을 선택해 주세요.|dialogFlowButton|문화센터 강좌 및 접수 안내,이마트 휴점일|[133, 28]
21305650|0feb29cf-594d-4a25-bbc1-033942b6c536|2026-07-01 10:44:39.688000+09:00|문화센터 강좌 및 접수 안내|"문화센터 강좌 및 접수는 매 학기 개강 3, 6, 9, 12월에 접수하며 상황에 따라 변동될 수 있습니다.
자세한 강좌 내용은 문화센터 홈페이지에서 확인할 수 있습니다"|webLink|문화센터 안내|[]
21310686|102d99e3-d509-4d69-9112-63b254125967|2026-07-01 12:57:26.137000+09:00|행사|질문을 선택해 주세요.|dialogFlowButton|전단보기,행사안내,행사 적용방법,맘키즈클럽|[]
21310688|102d99e3-d509-4d69-9112-63b254125967|2026-07-01 12:57:31.261000+09:00|행사안내|질문을 선택해 주세요.|dialogFlowButton|행사기간안내,임대매장 및 평대행사|[]
21310692|102d99e3-d509-4d69-9112-63b254125967|2026-07-01 12:57:36.556000+09:00|행사기간안내|"행사 기간은 상품별로 상이 할 수 있으며, 목요일 기준으로 운영되고 있습니다.(1~2주)
이마트 앱 내 전단 광고 페이지 또는 이벤트 페이지를 통해 확인하실 수 있습니다"|webLink|전단/신문광고|[]
21310722|102d99e3-d509-4d69-9112-63b254125967|2026-07-01 12:59:12.760000+09:00|헌옷 기부하고,상품권기간하고요~상의만되는건지 궁금해서요 답변부탁드립니다~|"교환/환불은 상품을 개봉하지 않은 정상상품에 한 해 영수증 및 결제수단 지참 후 구매하신 매장에 방문하시기 바랍니다
오더픽, 와인그랩,배달상품 등은 제외됩니다 (이마트앱전용상품)
구입 후 30일 이내이며, 신선식품 및 냉동/냉장 식품은 7일 이내입니다.
구매 시 사용한 결제 수단으로 환불되며, 영수증을 분실하신 경우 결제하신 신용카드 혹은 포인트 적립 구매 내역 확인 후 교환 및 환불 가능합니다.
* 상품권 환불의 경우 영수증 필 참 후 30일 이내 방문하시면 가능합니다
* 교환 가능한 정상 제품이 없는 경우 환불만 가능합니다.
  (배송 전용 상품은 매장 교환 불가)

* 대기없이 간편하게 환불을 접수할 수 있는 빠른환불 서비스를 운영 중입니다. 아래 버튼을 클릭하여 지금 바로 접수해 보세요!"|webLink|빠른 환불|[42]
21306216|103c2015-aedf-40fb-9008-f1a3a52d64ec|2026-07-01 10:58:56.451000+09:00|행사|질문을 선택해 주세요.|dialogFlowButton|전단보기,행사안내,행사 적용방법,맘키즈클럽|[]
21306218|103c2015-aedf-40fb-9008-f1a3a52d64ec|2026-07-01 10:59:02.616000+09:00|행사 적용방법|질문을 선택해 주세요.|dialogFlowButton|카드할인,신세계포인트,복수구매할인,행사미적용시|[]
21306224|103c2015-aedf-40fb-9008-f1a3a52d64ec|2026-07-01 10:59:08.849000+09:00|카드할인|카드 할인행사상품은 행사카드로 전액 결제 시 할인이 적용됩니다. (상품권, 포인트 등 기타 결제수단과 복합결제 시 행사 적용이 불가합니다)|||[]
21306252|103c2015-aedf-40fb-9008-f1a3a52d64ec|2026-07-01 10:59:46.974000+09:00|추석 선물세트 구매시 상품권증정 행사 카드 문의|원하는 답변을 선택해 주세요.|dialogFlowButton|상품권 구매 방법,법인카드로 상품권 구매 방법,명절 선물세트 진열 시점|[69, 70, 123]
21306269|103c2015-aedf-40fb-9008-f1a3a52d64ec|2026-07-01 11:00:18.430000+09:00|선물세트를 카드로 구매시 상품권증정|원하는 답변을 선택해 주세요.|dialogFlowButton|상품권 구매 방법,명절 선물세트 카탈로그 및 행사 확인,상품권 교환 가능 포인트|[69, 124, 73]
21306274|103c2015-aedf-40fb-9008-f1a3a52d64ec|2026-07-01 11:00:25.177000+09:00|명절 선물세트 카탈로그 및 행사 확인|이마트 앱에서 명절 선물세트 카탈로그 및 행사 상품을 확인할 수 있습니다|||[]
21324208|10710cc1-826d-4213-9d42-5cad788da5f5|2026-07-01 18:39:26.627000+09:00|행사|질문을 선택해 주세요.|dialogFlowButton|전단보기,행사안내,행사 적용방법,맘키즈클럽|[]
21324223|10710cc1-826d-4213-9d42-5cad788da5f5|2026-07-01 18:39:41.220000+09:00|행사안내|질문을 선택해 주세요.|dialogFlowButton|행사기간안내,임대매장 및 평대행사|[]
21324227|10710cc1-826d-4213-9d42-5cad788da5f5|2026-07-01 18:39:44.319000+09:00|행사기간안내|"행사 기간은 상품별로 상이 할 수 있으며, 목요일 기준으로 운영되고 있습니다.(1~2주)
이마트 앱 내 전단 광고 페이지 또는 이벤트 페이지를 통해 확인하실 수 있습니다"|webLink|전단/신문광고|[]
21324385|10710cc1-826d-4213-9d42-5cad788da5f5|2026-07-01 18:43:27.960000+09:00|압력밥솥을 사고싶은데 풍년 압력밥솥 세일기간이 언제인지 알고싶어요|원하는 답변을 선택해 주세요.|dialogFlowButton|금주의 전단 보기,임대매장 및 평대행사,행사 운영 기간|[14, 17, 16]
21324393|10710cc1-826d-4213-9d42-5cad788da5f5|2026-07-01 18:43:39.097000+09:00|금주의 전단 보기|금주의 할인 및 행사 상품은 이마트 앱 전단 및 이벤트 홈페이지에서 확인이 가능합니다|webLink|전단/신문광고|[]
21314482|1085105d-1905-4102-8b8c-79163e60726f|2026-07-01 14:34:42.207000+09:00|상품|질문을 선택해 주세요.|dialogFlowButton|상품검색,입고문의,대량구매,기타문의|[]
21314488|1085105d-1905-4102-8b8c-79163e60726f|2026-07-01 14:34:50.761000+09:00|상품검색|질문을 선택해 주세요.|dialogFlowButton|일반상품,신선식품,가전상품|[]
21314490|1085105d-1905-4102-8b8c-79163e60726f|2026-07-01 14:34:54.584000+09:00|신선식품|신선 상품은 채팅상담을 통해 안내해 드리겠습니다|message|채팅상담|[]
21323729|109965d9-13cf-487c-8f8f-50117576e5e6|2026-07-01 18:26:54.987000+09:00|삼담사연결|채팅 상담원을 연결하면 실시간으로 궁금한 사항을 질문할 수 있습니다|message|채팅상담|[137]
21327903|109f7e66-75cb-4517-9921-cd7add8ba9b5|2026-07-01 20:40:43.134000+09:00|교환/환불|질문을 선택해 주세요.|dialogFlowButton|교환/환불안내,무실물/무방문 환불,상품권 환불,결제취소 입금,쓱배송 점포 환불,영수증|[]
21327909|109f7e66-75cb-4517-9921-cd7add8ba9b5|2026-07-01 20:40:47.104000+09:00|교환/환불안내|"교환/환불은 상품을 개봉하지 않은 정상상품에 한 해 영수증 및 결제수단 지참 후 구매하신 매장에 방문하시기 바랍니다
오더픽, 와인그랩,배달상품 등은 제외됩니다 (이마트앱전용상품)
구입 후 30일 이내이며, 신선식품 및 냉동/냉장 식품은 7일 이내입니다.
구매 시 사용한 결제 수단으로 환불되며, 영수증을 분실하신 경우 결제하신 신용카드 혹은 포인트 적립 구매 내역 확인 후 교환 및 환불 가능합니다.
* 상품권 환불의 경우 영수증 필 참 후 30일 이내 방문하시면 가능합니다
* 교환 가능한 정상 제품이 없는 경우 환불만 가능합니다.
  (배송 전용 상품은 매장 교환 불가)

* 대기없이 간편하게 환불을 접수할 수 있는 빠른환불 서비스를 운영 중입니다. 아래 버튼을 클릭하여 지금 바로 접수해 보세요!"|webLink|빠른 환불|[]
21316993|10c6746c-5103-4b57-b597-dd342bd8258f|2026-07-01 15:46:32.203000+09:00|상품|질문 유형을 선택해 주세요.|dialogFlowButton|상품검색,신선식품,입고문의,대량구매,기타문의,상품예약|[]
21317001|10c6746c-5103-4b57-b597-dd342bd8258f|2026-07-01 15:46:42.856000+09:00|기타문의|질문 유형을 선택해 주세요.|dialogFlowButton|A/S,불량상품|[]
21317009|10c6746c-5103-4b57-b597-dd342bd8258f|2026-07-01 15:46:49.822000+09:00|불량상품|"고객님 불편 드려 죄송합니다. 번거로우시겠지만 구매점포로 불량상품, 결제영수증, 결제수단 지참하여 방문 접수해 주시면 담당자가 확인 후 처리 도와드리겠습니다.
구매 시 사용한 결제 수단으로 환불되며, 영수증을 분실하신 경우 결제하신 신용카드 혹은 포인트 적립 구매 내역 확인 후 교환 및 환불 가능합니다.
*온라인 주문 상품은 점포 연결 또는 온라인 접수를 통해 문의해 주시면 안내 도와드리겠습니다."|phone|점포연결|[]
21307460|10da37bd-73b4-4edd-9db9-c05a0aff6b6c|2026-07-01 11:31:16.610000+09:00|디지털그랩|질문 유형을 선택해 주세요.|dialogFlowButton|디지털그랩 상품문의,디지털그랩 결제문의,디지털그랩 교환/환불문의,디지털그랩 수령문의|[]
21307464|10da37bd-73b4-4edd-9db9-c05a0aff6b6c|2026-07-01 11:31:18.848000+09:00|디지털그랩 상품문의|질문 유형을 선택해 주세요.|dialogFlowButton|디지털그랩 이용방법,디지털그랩 구매내역 확인방법|[]
21306436|10eb76da-7e2f-47d8-b4ea-8af43f193bd5|2026-07-01 11:05:10.143000+09:00|상품|질문을 선택해 주세요.|dialogFlowButton|상품검색,입고문의,대량구매,기타문의|[]
21306444|10eb76da-7e2f-47d8-b4ea-8af43f193bd5|2026-07-01 11:05:14.453000+09:00|상품검색|질문을 선택해 주세요.|dialogFlowButton|일반상품,신선식품,가전상품|[]
21306453|10eb76da-7e2f-47d8-b4ea-8af43f193bd5|2026-07-01 11:05:17.369000+09:00|일반상품|"아래 버튼을 눌러 상품 가격 및 재고를 검색하시기 바랍니다
※영업 상황에 따라 가격 및 재고 수량이 차이가 날 수 있습니다"|EMART_PRODUCT_SEARCH|상품검색|[]
21307202|111d18ac-2532-4b62-b9af-0b440f8a480b|2026-07-01 11:24:19.685000+09:00|행사|질문을 선택해 주세요.|dialogFlowButton|전단보기,행사안내,행사 적용방법,맘키즈클럽|[]
21307206|111d18ac-2532-4b62-b9af-0b440f8a480b|2026-07-01 11:24:29.284000+09:00|상품|질문을 선택해 주세요.|dialogFlowButton|상품검색,입고문의,대량구매,기타문의|[]
21307208|111d18ac-2532-4b62-b9af-0b440f8a480b|2026-07-01 11:24:33.283000+09:00|기타문의|질문을 선택해 주세요.|dialogFlowButton|A/S,상품예약,불량상품|[]
21307558|111d18ac-2532-4b62-b9af-0b440f8a480b|2026-07-01 11:33:50.167000+09:00|이맛란 행사|금주의 할인 및 행사 상품은 이마트 앱 전단 및 이벤트 홈페이지에서 확인이 가능합니다|webLink|전단/신문광고|[14]
21307600|111d18ac-2532-4b62-b9af-0b440f8a480b|2026-07-01 11:34:15.739000+09:00|이맛란 1일 1개 한정인가요?|"교환/환불은 상품을 개봉하지 않은 정상상품에 한 해 영수증 및 결제수단 지참 후 구매하신 매장에 방문하시기 바랍니다
오더픽, 와인그랩,배달상품 등은 제외됩니다 (이마트앱전용상품)
구입 후 30일 이내이며, 신선식품 및 냉동/냉장 식품은 7일 이내입니다.
구매 시 사용한 결제 수단으로 환불되며, 영수증을 분실하신 경우 결제하신 신용카드 혹은 포인트 적립 구매 내역 확인 후 교환 및 환불 가능합니다.
* 상품권 환불의 경우 영수증 필 참 후 30일 이내 방문하시면 가능합니다
* 교환 가능한 정상 제품이 없는 경우 환불만 가능합니다.
  (배송 전용 상품은 매장 교환 불가)

* 대기없이 간편하게 환불을 접수할 수 있는 빠른환불 서비스를 운영 중입니다. 아래 버튼을 클릭하여 지금 바로 접수해 보세요!"|webLink|빠른 환불|[42]
21307624|111d18ac-2532-4b62-b9af-0b440f8a480b|2026-07-01 11:34:44.836000+09:00|이맛란 할인행사 구매시 1일 1개 한정구매인가요?|신선 상품은 채팅상담을 통해 안내해 드리겠습니다|message|채팅상담|[4]
21324399|112f3bd5-ab83-4354-8b0c-1fb5c277586d|2026-07-01 18:43:50.189000+09:00|행사|질문을 선택해 주세요.|dialogFlowButton|전단보기,행사안내,행사 적용방법|[]
21324407|112f3bd5-ab83-4354-8b0c-1fb5c277586d|2026-07-01 18:43:54.502000+09:00|행사안내|질문을 선택해 주세요.|dialogFlowButton|행사기간안내,임대매장 및 평대행사|[]
21324411|112f3bd5-ab83-4354-8b0c-1fb5c277586d|2026-07-01 18:43:56.166000+09:00|행사기간안내|"행사 기간은 상품별로 상이 할 수 있으며, 월요일 기준으로 운영되고 있습니다.(1~2주)
이마트 앱 내 전단 광고 페이지 또는 이벤트 페이지를 통해 확인하실 수 있습니다"|webLink|전단/신문광고|[]
21313136|1131cd27-5382-449a-b864-8cbcb8efe4f8|2026-07-01 13:56:20.264000+09:00|상품권|질문을 선택해 주세요.|dialogFlowButton|상품권 구매,상품권 교환,상품권 안내,모바일상품권|[]
21313140|1131cd27-5382-449a-b864-8cbcb8efe4f8|2026-07-01 13:56:22.694000+09:00|상품권 교환|질문을 선택해 주세요.|dialogFlowButton|상품권 교환 가능 포인트,훼손 상품권|[]
21313148|1131cd27-5382-449a-b864-8cbcb8efe4f8|2026-07-01 13:56:28.256000+09:00|상품권 교환 가능 포인트|"신세계 상품권으로 교환이 가능한 포인트로는 신세계, OK캐시백, 에코머니, 우리모아(위비꿀), E1(오렌지), 삼성카드(보너스포인트/쇼핑포인트), 현대카드(M포인트/R포인트), 신한카드(마이포인트), SC카드(360°포인트) 등이 있습니다.
 ※ 각 카드사 정책에 따라 신분증 지참 및 상품권 교환 금액 단위, 잔액 확인, 사용방법 등 상이하니, 자세한 문의는 각 카드센터로 문의 바랍니다."|||[]
21313158|1131cd27-5382-449a-b864-8cbcb8efe4f8|2026-07-01 13:56:43.604000+09:00|기기고장으로 교환못했음|원하는 답변을 선택해 주세요.|dialogFlowButton|불량상품 발생 시,제휴사 쿠폰 사용 방법,A/S 관련 문의|[12, 110, 10]
21313162|1131cd27-5382-449a-b864-8cbcb8efe4f8|2026-07-01 13:57:05.602000+09:00|군산지점 기기고장으로교환못함|원하는 답변을 선택해 주세요.|dialogFlowButton|모바일 상품권 유효기간 경과,불량상품 발생 시,매장 직원 호출|[84, 12, 131]
21323097|1149ee31-699e-4a23-bee3-ec07f502677b|2026-07-01 18:10:39.022000+09:00|상품|질문을 선택해 주세요.|dialogFlowButton|상품검색,입고문의,대량구매,기타문의|[]
21323103|1149ee31-699e-4a23-bee3-ec07f502677b|2026-07-01 18:10:44.027000+09:00|상품검색|질문을 선택해 주세요.|dialogFlowButton|일반상품,신선식품,가전상품|[]
21323109|1149ee31-699e-4a23-bee3-ec07f502677b|2026-07-01 18:10:49.135000+09:00|신선식품|신선 상품은 채팅상담을 통해 안내해 드리겠습니다|message|채팅상담|[]
21323125|1149ee31-699e-4a23-bee3-ec07f502677b|2026-07-01 18:11:14.289000+09:00|이맛란(30구) 상품 재고 있을까요??|"아래 버튼을 눌러 상품 가격 및 재고를 검색하시기 바랍니다
※영업 상황에 따라 가격 및 재고 수량이 차이가 날 수 있습니다"|EMART_PRODUCT_SEARCH|상품검색|[3]
21309386|114c3414-9a3d-435b-a222-493e816166e2|2026-07-01 12:22:00+09:00|내곡동 배송 되나요?|원하는 답변을 선택해 주세요.|dialogFlowButton|SSG.COM 관련 문의,점포 상품 구매시 배달 가능 여부|[142, 128]
21309392|114c3414-9a3d-435b-a222-493e816166e2|2026-07-01 12:22:07.175000+09:00|점포 상품 구매시 배달 가능 여부|근거리 배송 운영기준은 점포별로 상이하므로 이용하실 점포로 문의해 주세요|||[]
21309410|114c3414-9a3d-435b-a222-493e816166e2|2026-07-01 12:22:27.205000+09:00|이마트 양재점|원하는 답변을 선택해 주세요.|dialogFlowButton|이마티콘 안내,피자 예약 가능여부,사용가능 상품권|[86, 140, 76]
21326513|116be106-45ac-4753-9f65-cdbea014363d|2026-07-01 19:49:16.468000+09:00|행사|질문을 선택해 주세요.|dialogFlowButton|전단보기,행사안내,행사 적용방법|[]
21326523|116be106-45ac-4753-9f65-cdbea014363d|2026-07-01 19:49:28.846000+09:00|행사 적용방법|질문을 선택해 주세요.|dialogFlowButton|카드할인,신세계포인트,복수구매할인,행사미적용시|[]
21323497|116d01be-e10c-47f6-94fa-11bc9a52cdb8|2026-07-01 18:21:33.446000+09:00|제가지금서울키피우유을한박스사가지고왔은데한개가터져있네요,|"고객님 불편을 드려 죄송합니다.
번거로우시겠지만 구매 점포 고객만족센터로 불량상품, 결제 영수증, 결제 수단을 가지고 교환/환불 기한 내 방문해 주시면 담당자가 확인 후 처리 도와드리겠습니다.
* 교환/환불 기한: 신선 7일/ 비신선 30일"|webLink|빠른 환불|[1012]
21323655|116d01be-e10c-47f6-94fa-11bc9a52cdb8|2026-07-01 18:24:40.090000+09:00|상품권|질문을 선택해 주세요.|dialogFlowButton|상품권 구매,상품권 교환,상품권 안내,모바일상품권|[]
